evaluation_role,dataset,holdout,split_protocol,method,baseline_category,run_priority,fairness_layer,feature_input,model_kind,selected_config_id,uses_attack_supports,support_method,support_count,feature_selection_support_count,seed,seed_group,ood_target,ood_target_label,roc_auc,pr_auc,pauc_fpr_1pct,tpr_at_fpr_1pct,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,feature_dim,train_time,inference_time,parameter_count,provenance_clean,hyperparameter_uses_final_eval,threshold_uses_final_eval
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9701308691308693,0.9706916609448193,0.9755520861048499,0.97002997002997,0.97002997002997,0.0184,False,-2.9855315406396192,1001,10000,32,0.1423314000130631,0.007058900024276227,33,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,True,-4.118561382207412,1001,10000,64,0.35914999997476116,0.011607900029048324,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,0.0,0.0082,True,52.262188785100285,1001,10000,64,0.1217663999996148,0.012591400009114295,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,45,main_42_46,0.01,1.0pct,0.9896930069930071,0.9841312225563594,0.9859035436924883,0.975024975024975,0.97002997002997,0.002,True,-4.172011929291324,1001,10000,64,0.31645220000064,0.01221129996702075,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,45,main_42_46,0.01,1.0pct,0.9552894105894106,0.5015556746374715,0.5004241989166612,0.02097902097902098,0.05194805194805195,0.0151,False,0.6171285534306128,1001,10000,64,0.1746304999687709,0.09422480000648648,100,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,45,main_42_46,0.01,1.0pct,0.05654865134865134,0.048052891273063274,0.49748743718592964,0.0,0.0,0.0093,True,-31.727279810662544,1001,10000,64,0.029405000037513673,0.008291000034660101,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9964824175824176,0.9812200583690367,0.9831826464992294,0.97002997002997,0.9690309690309691,0.0067,True,0.0002645106827905242,1001,10000,64,0.2194082000060007,0.0198386000120081,50,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9914675324675324,0.9833859391257992,0.9759988754963629,0.973026973026973,0.967032967032967,0.0051,True,0.0043622907961253345,1001,10000,64,1.3708565999986604,0.012280000024475157,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.8434322677322676,0.2737685617120198,0.501583843292386,0.03596403596403597,0.04795204795204795,0.0114,False,475.02895481109385,1001,10000,64,0.01886229997035116,0.010381400003097951,128,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,46,main_42_46,0.01,1.0pct,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,True,-2.3665623121180643,1001,10000,100,1.4642184000113048,0.022828200017102063,101,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9701308691308693,0.9706916609448193,0.9755520861048499,0.97002997002997,0.97002997002997,0.0184,False,-2.9855315406396192,1001,10000,32,0.25158189999638125,0.011641699995379895,33,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,True,-4.118561382207412,1001,10000,64,0.3633894000086002,0.010177999967709184,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,0.0,0.0082,True,52.262188785100285,1001,10000,64,0.12774080003146082,0.012026600015815347,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,46,main_42_46,0.01,1.0pct,0.9923003996003996,0.9842980215742324,0.9816464942093082,0.978021978021978,0.971028971028971,0.004,True,-3.445819256563175,1001,10000,64,0.5346134999999776,0.01697350002359599,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,46,main_42_46,0.01,1.0pct,0.9564703296703296,0.5134718875162398,0.4975376382411558,0.001998001998001998,0.015984015984015984,0.0154,False,0.6209405744171578,1001,10000,64,0.2753335000015795,0.12058389995945618,100,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,46,main_42_46,0.01,1.0pct,0.33692887112887115,0.0760753552151148,0.5057204102430233,0.025974025974025976,0.023976023976023976,0.0056,True,-25.02532408414951,1001,10000,64,0.03033409995259717,0.007442299975082278,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth2_iter50_lr005,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9647299200799201,0.9120957758455265,0.8810511096943258,0.906093906093906,0.906093906093906,0.0076,True,0.00034779444698170166,1001,10000,64,0.22668680001515895,0.024321400036569685,50,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9920195804195805,0.9827245215880397,0.9697588843317486,0.9660339660339661,0.9630369630369631,0.0051,True,0.0038880506226560336,1001,10000,64,1.4206976999994367,0.01122009998653084,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.8431129870129871,0.2892304399423139,0.5160266868809582,0.07492507492507493,0.08391608391608392,0.0125,False,689.6371118164061,1001,10000,64,0.024497299978975207,0.011641399993095547,128,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,47,heldout_47_51,0.01,1.0pct,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,True,-2.3665623121180643,1001,10000,100,1.1746461000293493,0.01905920001445338,101,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9701308691308693,0.9706916609448193,0.9755520861048499,0.97002997002997,0.97002997002997,0.0184,False,-2.9855315406396192,1001,10000,32,0.1321072000428103,0.005708699987735599,33,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,True,-4.118561382207412,1001,10000,64,0.4026484999922104,0.009928500046953559,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,0.0,0.0082,True,52.262188785100285,1001,10000,64,0.12881999998353422,0.012191499990876764,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,47,heldout_47_51,0.01,1.0pct,0.9895540459540461,0.983743889073371,0.9853212114518647,0.975024975024975,0.965034965034965,0.0014,True,-4.704110653572184,1001,10000,64,0.523312299977988,0.015160799957811832,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,47,heldout_47_51,0.01,1.0pct,0.9459901098901099,0.4434493532739437,0.4980045080547593,0.002997002997002997,0.011988011988011988,0.015,False,0.6179189423857899,1001,10000,64,0.17249339999398217,0.09381130000110716,100,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,47,heldout_47_51,0.01,1.0pct,0.6853566433566433,0.44448174827348536,0.656649882780536,0.35564435564435565,0.25674325674325676,0.0005,True,-38.959404762815616,1001,10000,64,0.028413399995770305,0.007894299982581288,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth2_iter50_lr005,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9964245754245754,0.9794284662705716,0.9849396834321457,0.97002997002997,0.97002997002997,0.0065,True,0.0006424720299031547,1001,10000,64,0.1791961999842897,0.022820600017439574,50,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9910501498501497,0.9765373512389178,0.9592367431563411,0.962037962037962,0.9590409590409591,0.0064,True,0.004305705940350971,1001,10000,64,1.2111955999862403,0.011209000018425286,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.8434322677322676,0.2737685617120198,0.501583843292386,0.03596403596403597,0.04795204795204795,0.0114,False,475.02895481109385,1001,10000,64,0.0208198000327684,0.011869999987538904,128,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,48,heldout_47_51,0.01,1.0pct,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,True,-2.3665623121180643,1001,10000,100,1.2266164000029676,0.023765799996908754,101,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.9701308691308693,0.9706916609448193,0.9755520861048499,0.97002997002997,0.97002997002997,0.0184,False,-2.9855315406396192,1001,10000,32,0.1492498000152409,0.00687019998440519,33,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,True,-4.118561382207412,1001,10000,64,0.36801809997996315,0.01124850002815947,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,0.0,0.0082,True,52.262188785100285,1001,10000,64,0.12602030002744868,0.011132000014185905,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,48,heldout_47_51,0.01,1.0pct,0.9997306693306693,0.9977794540612716,0.9924196406608468,0.989010989010989,0.987012987012987,0.0059,True,-4.122945402332109,1001,10000,64,0.461575300025288,0.013643700047396123,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,48,heldout_47_51,0.01,1.0pct,0.9429553446553447,0.4588920911070487,0.49790410594430695,0.003996003996003996,0.026973026973026972,0.0149,False,0.618944374089987,1001,10000,64,0.22714719997020438,0.10759659996256232,100,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,48,heldout_47_51,0.01,1.0pct,0.7215148851148852,0.39537371491159623,0.5726685374926581,0.28771228771228774,0.2137862137862138,0.0067,True,-34.245138145609836,1001,10000,64,0.03524449997348711,0.009096900001168251,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth2_iter50_lr005,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.9941608891108891,0.9582619146860524,0.8626147721625108,0.9660339660339661,0.9660339660339661,0.0081,True,0.0005201751160554464,1001,10000,64,0.1601342000067234,0.017362500017043203,50,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.9929684315684316,0.9847735267430192,0.9795832308395123,0.971028971028971,0.9690309690309691,0.0053,True,0.00525089950766415,1001,10000,64,1.3167675000149757,0.011732000042684376,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.8431129870129871,0.2892304399423139,0.5160266868809582,0.07492507492507493,0.08391608391608392,0.0125,False,689.6371118164061,1001,10000,64,0.02090090001001954,0.009198000014293939,128,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,49,heldout_47_51,0.01,1.0pct,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,True,-2.3665623121180643,1001,10000,100,1.0780747999669984,0.016275900008622557,101,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.9701308691308693,0.9706916609448193,0.9755520861048499,0.97002997002997,0.97002997002997,0.0184,False,-2.9855315406396192,1001,10000,32,0.12319680000655353,0.005612599954474717,33,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,True,-4.118561382207412,1001,10000,64,0.3336410000338219,0.010133100033272058,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,0.0,0.0082,True,52.262188785100285,1001,10000,64,0.11778069997671992,0.01148850005120039,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,49,heldout_47_51,0.01,1.0pct,0.9872417582417582,0.9786795590520377,0.9802007038187943,0.965034965034965,0.9590409590409591,0.0023,True,-4.507761512912676,1001,10000,64,0.313998099998571,0.010259100003167987,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,49,heldout_47_51,0.01,1.0pct,0.9348026973026974,0.4134754373639753,0.497693261512357,0.002997002997002997,0.029970029970029972,0.0169,False,0.5947079137834798,1001,10000,64,0.1753803000319749,0.09322999999858439,100,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,49,heldout_47_51,0.01,1.0pct,0.2485164835164835,0.0588432198577257,0.49748743718592964,0.0,0.0,0.0095,True,-40.018207722034184,1001,10000,64,0.03313200001139194,0.013187400007154793,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth2_iter50_lr005,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.8429648351648351,0.6748096006420929,0.7992428715466984,0.6033966033966034,0.6003996003996004,0.0075,True,0.0009078106781434506,1001,10000,64,0.14239970000926405,0.01986110000871122,50,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.9912803196803196,0.9823553420150769,0.9718422281236352,0.971028971028971,0.971028971028971,0.0086,True,0.004270044379751194,1001,10000,64,1.5537868999526836,0.011353200010489672,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.8434322677322676,0.2737685617120198,0.501583843292386,0.03596403596403597,0.04795204795204795,0.0114,False,475.02895481109385,1001,10000,64,0.018942900002002716,0.013564699969720095,128,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,50,heldout_47_51,0.01,1.0pct,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,True,-2.3665623121180643,1001,10000,100,1.0801423999946564,0.016679099993780255,101,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.9701308691308693,0.9706916609448193,0.9755520861048499,0.97002997002997,0.97002997002997,0.0184,False,-2.9855315406396192,1001,10000,32,0.13229099998716265,0.005446700030006468,33,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,True,-4.118561382207412,1001,10000,64,0.33117889997083694,0.010687000001780689,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,0.0,0.0082,True,52.262188785100285,1001,10000,64,0.12518149998504668,0.01114449999295175,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,50,heldout_47_51,0.01,1.0pct,0.9866840159840159,0.9765040531855866,0.9818272180081226,0.9660339660339661,0.9600399600399601,0.0011,True,-4.656942452779515,1001,10000,64,0.31478459999198094,0.011500800028443336,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,50,heldout_47_51,0.01,1.0pct,0.9458929070929071,0.460507757402058,0.5001731936405304,0.03996003996003996,0.054945054945054944,0.0125,False,0.6138936843379399,1001,10000,64,0.21403169998666272,0.11029599996982142,100,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,50,heldout_47_51,0.01,1.0pct,0.14844355644355645,0.05097975431652882,0.49751253771354276,0.000999000999000999,0.0,0.0081,True,-33.183926248368365,1001,10000,64,0.030352500034496188,0.009780199965462089,65,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.9972322177822178,0.9841655084393839,0.9850200051205076,0.972027972027972,0.97002997002997,0.0004,True,0.00042379625811624837,1001,10000,64,0.2121603999985382,0.02245250000851229,50,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.9910567432567432,0.9847253133853265,0.9807227947931465,0.97002997002997,0.97002997002997,0.0101,False,0.003720669462170916,1001,10000,64,1.2871612000162713,0.01315949996933341,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.8434322677322676,0.2737685617120198,0.501583843292386,0.03596403596403597,0.04795204795204795,0.0114,False,475.02895481109385,1001,10000,64,0.019465499965008348,0.010650400014128536,128,True,False,False
